@relation segment

@attribute original numeric
@attribute Hue numeric
@attribute Saturation numeric
@attribute Brightness numeric
@attribute Sobel_filter_0.0 numeric
@attribute Hessian_0.0 numeric
@attribute Hessian_Trace_0.0 numeric
@attribute Hessian_Determinant_0.0 numeric
@attribute Hessian_Eigenvalue_1_0.0 numeric
@attribute Hessian_Eigenvalue_2_0.0 numeric
@attribute Hessian_Orientation_0.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_0.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_0.0 numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Sobel_filter_1.0 numeric
@attribute Hessian_1.0 numeric
@attribute Hessian_Trace_1.0 numeric
@attribute Hessian_Determinant_1.0 numeric
@attribute Hessian_Eigenvalue_1_1.0 numeric
@attribute Hessian_Eigenvalue_2_1.0 numeric
@attribute Hessian_Orientation_1.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_1.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Sobel_filter_2.0 numeric
@attribute Hessian_2.0 numeric
@attribute Hessian_Trace_2.0 numeric
@attribute Hessian_Determinant_2.0 numeric
@attribute Hessian_Eigenvalue_1_2.0 numeric
@attribute Hessian_Eigenvalue_2_2.0 numeric
@attribute Hessian_Orientation_2.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_2.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_2.0 numeric
@attribute Difference_of_gaussians_2.0_1.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Sobel_filter_4.0 numeric
@attribute Hessian_4.0 numeric
@attribute Hessian_Trace_4.0 numeric
@attribute Hessian_Determinant_4.0 numeric
@attribute Hessian_Eigenvalue_1_4.0 numeric
@attribute Hessian_Eigenvalue_2_4.0 numeric
@attribute Hessian_Orientation_4.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_4.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_4.0 numeric
@attribute Difference_of_gaussians_4.0_1.0 numeric
@attribute Difference_of_gaussians_4.0_2.0 numeric
@attribute Gaussian_blur_8.0 numeric
@attribute Sobel_filter_8.0 numeric
@attribute Hessian_8.0 numeric
@attribute Hessian_Trace_8.0 numeric
@attribute Hessian_Determinant_8.0 numeric
@attribute Hessian_Eigenvalue_1_8.0 numeric
@attribute Hessian_Eigenvalue_2_8.0 numeric
@attribute Hessian_Orientation_8.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_8.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_8.0 numeric
@attribute Difference_of_gaussians_8.0_1.0 numeric
@attribute Difference_of_gaussians_8.0_2.0 numeric
@attribute Difference_of_gaussians_8.0_4.0 numeric
@attribute Gaussian_blur_16.0 numeric
@attribute Sobel_filter_16.0 numeric
@attribute Hessian_16.0 numeric
@attribute Hessian_Trace_16.0 numeric
@attribute Hessian_Determinant_16.0 numeric
@attribute Hessian_Eigenvalue_1_16.0 numeric
@attribute Hessian_Eigenvalue_2_16.0 numeric
@attribute Hessian_Orientation_16.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_16.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_16.0 numeric
@attribute Difference_of_gaussians_16.0_1.0 numeric
@attribute Difference_of_gaussians_16.0_2.0 numeric
@attribute Difference_of_gaussians_16.0_4.0 numeric
@attribute Difference_of_gaussians_16.0_8.0 numeric
@attribute Membrane_projections_0_19_1 numeric
@attribute Membrane_projections_1_19_1 numeric
@attribute Membrane_projections_2_19_1 numeric
@attribute Membrane_projections_3_19_1 numeric
@attribute Membrane_projections_4_19_1 numeric
@attribute Membrane_projections_5_19_1 numeric
@attribute class {cell,back,giemsa}

@data
181,15,91,225,33,251.333328,0,85,143.333328,0,0.666667,255,255,181,31,252.333328,0,85,133.333328,0,0.666667,255,255,179.666672,26.666666,254.666672,0,85,98,0,0.666667,255,255,1.666667,174.333328,33.333332,133.666672,0,0,69.333336,0,1,255,255,6.333333,5.333333,172,13.666667,13.666667,3.666667,0,18,0,1,255,255,9,7.666667,2.333333,172.333328,2.666667,2.333333,0.333333,0.333333,0.666667,0,0,119.666664,9.666667,8.333333,7.333333,2,0,172.666672,179,165,255,4.333333,174,back
178,14,88,220,65.333336,255,0,85,239.333328,0,1,255,255,177.666672,66.666664,255,0,85,242.333328,0,1,255,255,174.333328,72.333336,255,0,0,250,0,1,255,255,3,170.333328,47.666668,122.333336,22,0,141,0,1,255,255,7.333333,4,170.666672,13.666667,20.333334,17,12.333333,25.333334,0,1.666667,255,255,6.666667,3.666667,0,172.333328,2.666667,2,0.666667,0,2,0,0,45.333332,10.333333,5.333333,2.666667,0,0,171.666672,178,166,255,4,171,back
154.333328,31,100,185,232.666672,255,234.666672,85,255,85,1,255,255,153.333328,222.666672,255,255,170,255,85,1,255,255,150,149,255,255,255,255,149,1,255,255,5.333333,160,47.666668,243,255,255,236.666672,93.666664,0,255,255,1.666667,0,168.666672,11.666667,36.333332,45,199,39.666668,5.666667,0,255,255,0,0,0,172.333328,2.333333,2.333333,1.333333,1,3,0,0,46.333332,12.333333,0,0,0,0,166.333328,172.333328,159.333328,255,4.666667,168.666672,back
118.333336,23,166,173,214,255,255,255,255,255,0,255,255,119.666664,191.666672,255,255,255,255,255,0,255,255,133.333328,88.666664,255,255,255,255,240,0,255,255,0,155,24.333334,255,255,255,255,92.666664,0,255,255,0,0,167.333328,9.333333,44.666668,59.666668,255,45.333332,14.666667,0,255,255,0,0,0,172,2,2.666667,1.666667,1.333333,3.666667,0,0,76.666664,15.666667,0,0,0,0,166,173.333328,158,255,5.333333,167,back
86,27,201,134,159.666672,255,255,255,255,170.666672,0,255,255,94,149,255,255,255,255,173.333328,0,255,255,130.666672,87.333336,255,255,255,255,188.333328,0,255,255,0,156,23.333334,249,255,255,250.666672,95,0,255,255,0,0,167.666672,8.666667,44,58.666668,255,47,12,0,255,255,0,0,0,172,2,2.666667,2,1.666667,3,0.333333,0,63,10.333333,0,0,0,0,166.666672,172.333328,161.666672,255,3.333333,166.666672,back
158.333328,17,144,226,255,255,170,85,255,0,0,255,255,157,255,255,170,85,255,0,0,255,255,154,194,255,170,85,255,0,0,255,255,3.666667,158,41.333332,202.333328,208,170,228.666672,29.666666,0,255,255,4.666667,1,166.666672,6.333333,47.333332,64.666664,255,47,17.666666,0,255,255,2.666667,0,0,171.666672,2,2.666667,2,1.666667,3.333333,0.333333,0,88.333336,13,1.666667,0,0,0,169.666672,176.333328,163.333328,255,4,170.333328,back
204.666672,15,92,255,94.666664,255,0,255,0,0,1,255,255,202,78.666664,255,0,255,0,0,1,255,255,186,46.333332,255,0,255,0,0,0.333333,255,255,16.333334,168,44,140.333328,0,170,22.333334,0,0.333333,255,255,34.333332,18.333334,167.666672,9.333333,36.666668,50.666668,255,33.666668,17,0,255,145,34.666668,18.333334,0.666667,171.666672,2,3.333333,1.333333,0.666667,3,0,0,79.666664,13,30.666666,14.333333,0,0,171.666672,176,167.333328,255,2.333333,171.666672,back
179,21,83,214,145.333328,255,0,85,170,0,0,255,255,179.333328,131.333328,255,0,85,170,0,0,255,255,179,56.333332,255,0,255,25.333334,0,0,255,255,2.333333,169.333328,34.333332,157.333328,0,255,0,0,0.333333,255,255,10.333333,9.666667,167.666672,10.333333,32.666668,45.666668,250,29.666666,15.666667,0,255,96.666664,11.666667,11.666667,1.666667,171.333328,1.666667,3.666667,1.333333,0,3.333333,0,0,122,21,8.666667,7.333333,0,0,171,175.333328,165.333328,255,3.333333,172.333328,back
174,26,86,206,83,255,85,0,255,0,0,255,255,174,76,255,85,0,255,0,0,255,255,173,46.333332,255,51.666668,85,176.666672,0,0,255,255,2.333333,168.666672,28.666666,147.333328,0,170,65.333336,0,0,255,255,8.333333,5.333333,168,11.666667,27.666666,38,193,26,12,0,255,95,8.666667,6.333333,1,171.333328,1.666667,4.333333,0.666667,0,3.333333,0,0,158.666672,30.666666,6,3.666667,0,0,171.333328,176.666672,163.666672,255,4.333333,171.666672,back
180.666672,23,100,223,61.666668,255,0,85,170,0,0,255,255,179.666672,55.666668,255,0,85,170,0,0,255,255,174.333328,37.666668,255,0,85,170,0,0,255,255,5.333333,168.333328,23,162,21,85,148,0,0,255,255,11.666667,6.333333,169,13.333333,21,28.333334,125.333336,22.333334,6.666667,0,255,127.333336,10.666667,4.666667,0.666667,171.333328,1.333333,4.666667,0.333333,0,3.666667,0,0,176,43.333332,8.333333,3.333333,0,0,171.333328,176.333328,165,255,3.333333,171.333328,back
196.333328,1,68,238,21.333334,255,0,85,128.666672,0,0,255,255,195.333328,20.333334,252.333328,0,85,129,0,0,255,255,192.333328,21.666666,205.333328,0,85,110.666664,0,0,255,255,3.333333,189,12,71,0,85,47,0,0,255,255,6.333333,3.333333,187,5,23,0,107,1,0,0,255,253.333328,8.333333,5.333333,2,183.333328,4.333333,4.333333,0,2,1,0,1,201,26.333334,12.666667,9.666667,6,4.333333,185.666672,195.333328,172.333328,255,7,186.333328,back
188,252,74,232,105.666664,255,0,0,255,0,0,255,255,188,98.666664,255,0,0,255,0,0,255,255,187,57,221.666672,30.666666,0,241.333328,0,0,255,255,1.333333,187.333328,13.666667,75.666664,37.666668,0,107,0,0,255,255,1,0,186.666672,7,29.666666,0,179,1,0,0,255,220,1.333333,0.666667,0.666667,182.333328,4.333333,4.333333,0,0,2.666667,0,1,205,40.333332,5.666667,4.333333,5,4.333333,184.666672,193.333328,168,255,8.333333,186,back
202.333328,243,55,231,86.333336,255,0,85,196.666672,0,0,255,255,202.333328,70.333336,255,0,85,203,0,0,255,255,201.333328,48,255,0,85,224,0,0,255,255,2.666667,185.666672,86,255,0,0,210.666672,0,0,255,255,16.666666,16,176.666672,34.666668,73.666664,9.666667,0,75.666664,0,0,255,255,26,25,9,180.333328,4.333333,7.333333,9.666667,19.666666,7.666667,2,1,255,16,22.333334,21,5,0,181.666672,196.333328,157.666672,255,14.333333,185.666672,back
176.666672,172,121,255,255,255,85,85,170,0,0,255,255,170,255,255,85,85,170,0,0,255,255,139,255,255,85,170,170,0,0,255,255,31.333334,128.333328,28.333334,255,255,255,255,170,1,255,255,48.333332,17,160,12.333333,184.666672,246.333328,255,156,104,1,255,255,32,6,0,179.666672,0.333333,13,18,80.333336,11.666667,6.333333,1,255,14.333333,26,0.333333,0,0,168,182,153.666672,255,9.333333,170,back
9.666667,243,255,23,243,255,255,85,255,54.666668,0,255,255,24.666666,222.333328,255,255,85,255,77,0,255,255,95.333336,144.666672,255,255,85,255,85,0,255,255,0,143.333328,114,255,255,170,255,144.333328,0.666667,255,255,0,0,166,37.666668,119.333336,164,255,113.333336,50.666668,0.333333,255,255,0,0,0,180,3.666667,10.666667,15.333333,57.666668,9.666667,5.333333,1,255,8.333333,0,0,0,0,165,174.333328,155.666672,255,6.333333,166,back
190,250,76,234,34.666668,255,200.666672,0,255,0,0,255,255,190.333328,37,255,188.666672,0,255,0,0,255,255,192.333328,53.666668,213.666672,156.666672,0,186.333328,0,0,255,255,0,193.666672,22.666666,215.666672,0,85,41.333332,0,0,255,255,0.666667,0.666667,185,17.333334,76,0,0,41,0,0,255,255,5.333333,7.666667,8.666667,182.666672,4.333333,5.666667,1.666667,0,7,0,0,101,73.333336,7.666667,10,11,2.333333,183.333328,197.666672,166,255,10.333333,186.666672,back
173,253,86,222,155,250,212,170,255,123.666664,0,255,255,174,134.666672,244.666672,208,170,255,116.666664,0,255,255,179.666672,40.666668,211.333328,191.666672,170,209.333328,45.333332,0,255,255,0,183.666672,7,67.666664,87.333336,255,73.666664,13.666667,0,255,255,0,0,186,3.333333,7.333333,2.333333,0,9.333333,0,0,170,136.666672,0,0,0,184,1,9.333333,0,0,4.333333,0,0,255,127.666664,0,0,0.333333,2,185.666672,189.666672,179.333328,255,3,186,back
156.666672,241,102,202,79,255,255,255,255,255,0.333333,255,255,159.666672,70.666664,255,255,255,255,255,0.333333,255,255,175,29.666666,242.666672,255,255,240,170,0.333333,255,255,0,183.666672,9.666667,65.333336,80.666664,170,70,16,0.333333,255,255,0,0,186,1.333333,7.333333,3,4,5.666667,0,0,255,82.666664,0,0,0,183.666672,3,9,0,0,5.333333,0,0,255,135.666672,0,0,1.333333,2,184.666672,187.666672,178.666672,255,2.666667,185.333328,back
187.333328,251,75,231,34.666668,207,0,0,123.666664,0,1.333333,255,255,187.666672,31.333334,201.666672,0,0,117.666664,0,1.333333,255,255,188.333328,14,156.666672,0,170,60.666668,0,0.666667,255,255,0,187,6.333333,62.333332,0,29,17.666666,0,0.666667,255,255,1,1,185.333328,3,20.666666,0,55.666668,6.333333,0,0,255,245,2.333333,3.333333,2,183,4.333333,8,0,0,6,0,0,255,119,4.666667,5.333333,4.333333,2.666667,184,189.666672,165.666672,255,7,185.666672,back
191.666672,252,65,230,59,255,20.666666,0,255,0,0,255,255,190.666672,55.666668,248.333328,17.666666,0,255,0,0,255,255,187.666672,37.666668,147,0.666667,0,75.333336,0,1,255,255,3,186,16.333334,52.333332,3,0,35.333332,0,1,255,255,5,1.666667,184.333328,8.333333,31.333334,0,0,14.666667,0,0,255,255,6.666667,3.666667,1.666667,182,6,6.333333,0,0,6,0,0,116,89,8.666667,5.666667,4,2.333333,182.333328,189,165,255,7.333333,185.333328,back
167.666672,252,85,214,156.666672,255,255,255,255,169,0.333333,255,255,170,141,255,255,255,255,146.333328,0.333333,255,255,180.666672,69,221.666672,240,170,219,50,1,255,255,0,185.333328,20.666666,80.333336,0,0,62.333332,0,0.333333,255,255,0,0,181.666672,17.666666,50.333332,0,0,39.666668,0,0,255,255,0,0,3.666667,180,7,4.333333,3,0,5.666667,0,0,223.666672,35.666668,0,1,5,1.333333,178,191.666672,151.666672,255,13.666667,183.333328,back
178.333328,6,84,224,56,255,229.333328,170,255,70,0.333333,255,255,178,52.333332,255,235.666672,170,255,69.333336,0.333333,255,255,178.666672,42.333332,228.333328,243.333328,170,245.333328,56.666668,0.333333,255,255,0.666667,182.666672,20,77.666664,23.333334,0,99.666664,0,0,255,255,0,0,181,17.666666,50,0,0,46.333332,0,0,255,255,0.666667,0,2,180,7.333333,3.333333,2.666667,0.333333,3.666667,0,0,89.666664,12.666667,1.666667,1,3,1,178.666672,189.333328,152,255,12.666667,183.333328,back
182,5,76,224,49.333332,255,161,0,255,0,0,255,255,182,50,251.666672,157,0,255,0,0,255,255,183.666672,49.333332,171.666672,70.666664,0,222,0,0,255,255,0.666667,184.666672,11,172.333328,0,0,135.333328,0,0,255,255,1,0.333333,179.666672,23.333334,57.666668,0,0,56,0,0,255,255,3.666667,4.333333,5,179.333328,7.333333,3.666667,5,5,3.666667,1,0,86,4,4,4.333333,5,0.333333,179.333328,192,157,255,13,184.666672,back
198,10,72,237,70.333336,242,31.333334,85,186.333328,0,0.666667,255,255,196.333328,67,240,34.333332,85,189.666672,0,0.666667,255,255,187.333328,50.333332,194,55.666668,0,216.666672,0,0.666667,255,255,9,185.666672,16.666666,125,0,85,75.333336,0,0,255,255,10.666667,2,181,20.666666,59,0,0,37.333332,0,0,255,255,15.333333,6.333333,4.666667,178.666672,7,3.666667,4,1,4.666667,0,1,204,13.333333,17,8.666667,6.666667,2,180.333328,192.333328,154.333328,255,11.666667,185.666672,back
196.333328,13,71,233,68,255,143,85,170,0,1,255,255,195.333328,64.333336,255,131.333328,85,170,0,1,255,255,191.333328,53.333332,215,33.666668,85,154.666672,0,0.666667,255,255,4.333333,188,17,227,0,0,101,0,0,255,255,7.333333,3.333333,180,23.666666,67.333336,0,0,31.333334,0,0,255,255,15.333333,11.333333,8,178.333328,6.666667,5.666667,5.666667,0,8,0,1,255,46.666668,17,13,9.666667,2,178.333328,196,154.333328,255,14.666667,179.666672,back
192,250,71,233,144,210.333328,76.666664,85,220.333328,4,1,255,255,192.666672,134.333328,218.333328,66.333336,85,204.333328,5,1,255,255,194.333328,78,197,0,0,144,0,0.333333,255,255,0,190.333328,25,255,0,0,128,0,0,255,255,2,4.333333,179.666672,24.666666,77,0,0,29.666666,0,2,255,255,13.333333,15,10.666667,177.333328,6,7.333333,8,0,11,0,1,255,100.666664,15.333333,17,13,2,178,197,151.333328,255,15.666667,183.333328,back
171.333328,253,79,215,89,255,255,255,255,255,0.333333,255,255,173.333328,84.333336,255,255,255,255,255,0.333333,255,255,183.666672,58,255,255,255,255,50.666668,0.666667,255,255,0,189.666672,20.666666,122.333336,0,85,41,0,1,255,255,0,0,182,15.333333,72.333336,0,215,4.333333,0,1,255,255,0,2,7.666667,178,6.333333,6,5.666667,0,9.333333,0,1,255,86.333336,0,6,11.333333,4,178.333328,195.666672,152.333328,255,16.666666,187.666672,back
182,14,79,220,71.333336,255,170,170,255,5.333333,0.333333,255,255,182.333328,62.333332,255,170,170,255,4.666667,0.333333,255,255,184.666672,28.666666,255,170,170,255,0,0.666667,255,255,1.666667,187.333328,18.666666,80.333336,2,85,48.333332,0,0.666667,255,255,3,1.333333,182.333328,15.666667,58.666668,0,170,5,0,0,255,255,5,3,5,178.666672,7,3.666667,3.333333,0,6,0,1,251,38.333332,6.333333,6,8.666667,3.666667,178.333328,195.666672,157.666672,255,14.666667,183.333328,back
180,236,113,234,121,228.333328,85,255,85,85,0.333333,255,255,180,110.666664,227.666672,85,255,85,85,0.333333,255,255,182.666672,57,221,85,255,85,69.333336,0.666667,255,255,2,183.333328,16,81.333336,66.333336,85,77,15.666667,0.666667,255,255,4.666667,2.666667,184.666672,7.666667,24,0,60,7.333333,0,0,255,255,5.666667,3.333333,0.666667,180.666672,7.333333,2,0,1,0,0,0,47,3.333333,8,6,3.666667,3.666667,182.666672,197,158.333328,255,11.666667,185.666672,back
188.666672,4,71,229,29.666666,206.666672,44,85,152.666672,0,0.333333,255,255,188.333328,27.333334,203.333328,40,85,148.666672,0,0.333333,255,255,187.666672,20,179.666672,12.666667,85,121.666664,0,1,255,255,1.333333,186.666672,15,68,1.333333,0,63,0,0.666667,255,255,2.666667,1.666667,186.333328,5.666667,7.333333,1,0,6.333333,0,1,255,108,3,1.666667,0,183.666672,5,7,0,6.666667,0,0,0,255,42.666668,5,4.333333,2.666667,2.666667,187,193.666672,180.333328,255,4.333333,187.333328,back
193.333328,5,70,234,136,255,87,0,255,0,0,255,255,194.666672,126.333336,240.333328,85,0,221.666672,0,0,255,255,198.666672,67.333336,226,0,255,12,0,0.333333,255,255,0,193.666672,11.666667,211.666672,0,255,14.666667,0,0,255,255,2.666667,5,187,8,22.666666,0,29.666666,6,0,0,255,255,7.333333,12,6.666667,185.333328,1.333333,4.333333,0,5,0,0,0,255,13.333333,9,13.333333,8,1.666667,187.333328,193,176.333328,255,5,188.333328,back
228,253,41,255,255,255,0,0,255,0,0.333333,255,255,220.333328,255,255,0,0,255,0,0.333333,255,255,189.666672,228,255,0,0,255,0,0.333333,255,255,30.666666,181,74.333336,142.333328,85.333336,0,204.666672,0,0.666667,255,255,39.666668,9,184.666672,11,17.333334,22,95.666664,19,3.666667,0.666667,255,134,36.333332,5.333333,0,185.333328,1,3.333333,0,2,0,0,0,102,7,35,4.333333,0,0,185.333328,194.333328,175.666672,255,6,186,back
210.333328,21,89,255,230.333328,255,0,0,255,0,0,255,255,204,222.333328,255,18.333334,0,255,0,0,255,255,179.666672,169.666672,255,85,0,255,0,0,255,255,24.333334,176,52.333332,208.666672,174,85,235.333328,0,0.666667,255,255,28.333334,5,183.333328,8,31,40,190.666672,32.333332,8.333333,0.666667,255,151,20.666666,2,0,185,1,2,0,1,0.333333,0,0,22.666666,3.666667,20.333334,2,0,0,187,193.333328,178,255,4.333333,188,back
182,11,81,223,73,253.333328,76,85,145.666672,0,0.333333,255,255,183,66.666664,252.333328,60,85,133.666672,0,0.333333,255,255,186,35,255,4,85,118,0,0,255,255,0,183.333328,31,155.666672,27.666666,0,138.666672,0,0,255,255,2,3.333333,184,8,19.333334,19,63,23.333334,0,0,170,212.666672,3,4,1,185,1.333333,2,0,0.666667,0.333333,0,0,17.333334,3.333333,3.333333,4,1,0,185.333328,195,172.666672,255,6.333333,186.666672,back
187,253,78,234,50,215.666672,85,170,170,0,0.666667,255,255,186.666672,46.666668,202.333328,85,170,170,0,0.666667,255,255,186.333328,28.666666,138.333328,85,85,143.666672,0,0.666667,255,255,1,186.666672,15.333333,54.666668,0,0,41.666668,0,0,255,255,1.666667,1,185.333328,7,14.666667,0.666667,0,13.333333,0,0,255,240.333328,2,1.333333,1.333333,184.666672,1.333333,2,0,0.333333,0.333333,0,0.333333,16,3.666667,2,1.666667,1.666667,0.333333,185.666672,198.666672,170.666672,255,7.333333,187.333328,back
186.666672,0,68,227,24.666666,217,74.666664,0,229.666672,0,0,255,255,186.666672,23.333334,213,73.666664,0,224,0,0,255,255,186.666672,14.333333,181.666672,63.333332,85,196.666672,0,0,255,255,0.333333,187,8.666667,73,14.666667,85,66.333336,0,0.666667,255,255,0.333333,0,186,6.333333,19,0,46.666668,10,0,0.666667,255,197.666672,1,0.666667,1.333333,185,1.666667,3.333333,0,1.666667,0.333333,0,0.666667,94,7,2,1.333333,2,1.333333,186,191.666672,177,255,4.666667,187.333328,back
190,245,76,231,75.666664,197.666672,97.666664,85,150.333328,0,0.666667,255,255,189.333328,69,196.333328,101.666664,85,147.333328,0,0.666667,255,255,188,35.666668,178,104.333336,85,132.333328,0,0.333333,255,255,2.333333,188.333328,14,56.666668,0,85,41.333332,0,0.666667,255,203.333328,3,1,187,6,20,0,17.333334,14.666667,0,1,255,230,3.666667,1.666667,1.333333,185.333328,1.333333,4.333333,0,5,0,0,1,171,9,4.666667,2.666667,2.666667,1.333333,187,194,175.333328,255,5.333333,187.333328,back
188.666672,247,81,234,33.333332,124.333336,87.666664,85,105,4.666667,1.333333,255,255,189,30,121.666664,85,85,104.333336,0,1,255,255,189,16,97.333336,23.666666,54,68,0,1,255,255,0.333333,189.333328,10,44,5,41,19.666666,0,1,255,255,1.333333,0.666667,187.666672,2.333333,14.333333,0,0,6.333333,0,1,255,216.666672,2.666667,2,1.333333,185.666672,1.666667,6.333333,0,11.666667,0,0,0,255,17.666666,4.333333,3.666667,3.666667,2.333333,187,192.333328,180,255,3.333333,187.666672,back
197,254,66,238,41.666668,255,0,85,83.666664,0,1,255,255,195.666672,40,234.333328,0,52.666668,80,0,1,255,255,188.666672,30.666666,90.333336,0,0,58.666668,0,0.666667,255,255,6.666667,186.666672,13.333333,29,11.666667,0,38.333332,0,0.333333,255,255,8.666667,1.666667,187.333328,3.666667,6,0,0,6,0,0.333333,107,85,8.333333,1.666667,0,185.666672,2,7.666667,0,12.666667,0,0,0,255,34.666668,10,3.666667,1.666667,2,186.333328,190.333328,178.666672,255,3,187,back
184.666672,253,75,229,14.666667,148,69.333336,0,185.333328,0,0,255,255,184.666672,14,136.666672,67.333336,0,182.666672,0,0,255,255,185,8.333333,86.333336,52.333332,0,121.666664,0,0,255,255,0.333333,185.333328,4,31.666666,17.333334,35.333332,43,0,0,255,255,0,0,186,2,5.333333,6.333333,4.333333,7,0.333333,0.333333,184.666672,34.666668,0,0,0,184.666672,1.666667,8.666667,0,1,2.333333,0,0,255,111,0.666667,0.333333,0.666667,1.333333,186.333328,188.666672,183.666672,255,1.666667,186.666672,back
188.333328,252,75,233,28,168.333328,0,85,85.666664,0,0.666667,255,255,188.333328,27,163,0,85,77.666664,0,0.666667,255,255,187.666672,18.666666,107.333336,0,85,41,0,1,255,255,0.666667,186.666672,6.666667,38.666668,0,152,10.666667,0,0.666667,255,255,1.666667,1.333333,185.666672,2,4.666667,5,3.333333,5.666667,0.666667,0.333333,170,25.666666,2.666667,2,1,184.333328,1.666667,9.666667,0,0,4.666667,0,0,255,170.333328,4,3.333333,2.333333,1.333333,186.666672,190,184.666672,255,1.666667,186.333328,back
180,243,86,224,56,255,196,170,255,68.333336,0.333333,255,255,179.666672,50.333332,247.666672,191.666672,170,255,64.666664,0.333333,255,255,181,21,179,143,170,192.333328,46.333332,0.333333,255,255,0.333333,184,4.333333,52.333332,53,105,51,15.333333,0,255,255,0.333333,0,186,2,5,5.666667,14,4.666667,1.666667,0,124.666664,10,0.333333,0,0,184,2.666667,9.333333,0,0,5.333333,0,0,255,180.333328,1,0.666667,1.333333,2,185.333328,188.666672,180.333328,255,2.333333,185.333328,back
185.333328,247,84,232,19.666666,255,78,0,224,0,0,255,255,185.666672,17.333334,248.333328,69.666664,0,217,0,0,255,255,185,17.333334,149.666672,27.333334,0,152,0,0,255,255,1,185.333328,8.333333,28,8.333333,11.666667,32,0,0,255,179.333328,1.666667,0.333333,185.666672,1,6.666667,3,5.333333,5.666667,0.666667,0,212.666672,72.333336,1.666667,0.333333,0,183.666672,3,8.666667,0,0,5,0,0,255,158.333328,3.333333,2.333333,1.666667,2,185,188.666672,180,255,2.666667,185.333328,back
188.666672,245,84,235,45,239.333328,50,170,85,0,0.666667,255,255,189,40.333332,235,41,170,85,0,0.666667,255,255,188.666672,17.333334,155.666672,0.333333,170,54,0,0.666667,255,255,1,186.666672,5,47.666668,0,170,10,0,0,255,224.666672,3,2.333333,185.666672,1,8.666667,2,0,7.333333,0,0,215.666672,126.666664,4.333333,3.333333,1,183.666672,3,8.333333,0,0,3.666667,0,0,255,129.666672,5.666667,5,3,1.666667,185.666672,190.333328,179.333328,255,3.666667,187,back
198.666672,252,66,239,46.666668,255,0,170,68.333336,0,1,255,255,197.333328,42.666668,248.666672,0,170,65.333336,0,1,255,255,189.333328,23.333334,125.333336,0,85,46,0,1,255,255,7.666667,186.333328,4.666667,38,0,32,16.333334,0,0.333333,255,255,10.333333,3,185.666672,0.666667,11,0.333333,0,7,0,0,221,144.333328,11,3.666667,1,183.666672,3.333333,7.666667,0,0,3.666667,0,0,255,110.666664,13.666667,6,2.666667,2.333333,185.333328,190.333328,175,255,5,186.666672,back
188.666672,1,69,230,57.666668,226.333328,10.666667,0,159.333328,0,0.666667,255,255,188.333328,52,219.666672,10,0,151.333328,0,0.666667,255,255,186.333328,23.666666,104,8.333333,0,113.666664,0,0.666667,255,255,2,185.666672,7,36,3.666667,0,44.666668,0,0.333333,255,255,2.666667,0.666667,185.333328,2,11.333333,0,0,6,0,0,255,142.333328,2.666667,0.666667,0.333333,183.666672,3.666667,7.333333,0,0,3.666667,0,0,255,99.666664,5,3,2,2.333333,184.666672,191.333328,173,255,5.666667,186,back
173,246,87,218,46,233.666672,252.666672,255,249.666672,19.333334,0.333333,255,255,175,43,217.666672,243.333328,255,241.333328,16.666666,0.333333,255,255,183,24.666666,107.333336,129,170,130.333328,10.666667,0.333333,255,255,0,185.666672,8.666667,39.666668,13.333333,0,45,0,0,255,255,0,0,185.666672,2.333333,14.666667,0,0,11,0,0,195.666672,219.333328,0,0,0.333333,183.666672,2.666667,7.666667,0,0,2.666667,0,0,255,82.333336,0,0.333333,2,1.666667,184.666672,190.333328,175.666672,255,4.333333,185.333328,back
180.333328,0,75,224,27,229.333328,214.333328,85,255,49,0,255,255,180.333328,24.666666,216.333328,199.666672,85,246.333328,45,0,255,255,182,15.666667,155,132.666672,85,178,17.333334,0,255,255,0,184,10,65.333336,50.666668,0,81.333336,0,0,255,255,0,0,185.333328,3.666667,14.333333,0,0,13,0,0,255,234,0,0,0,183.666672,3.333333,7.333333,0,0,3,0,0,255,78.666664,0,0,0.666667,1.666667,185,189,178,255,3.666667,185.333328,back
